,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clusters,uri,song,artist
0,0.607,0.649,1,-7.204,1,0.0308,0.0409,0.644,0.123,0.704,142.933,12,spotify:track:1VL12UZpHZcmCxpGYCNEn4,After The Fall,Norah Jones
0,0.303,0.509,0,-8.525,1,0.0468,0.0826,0.0647,0.12,0.352,67.68,18,spotify:track:5oiAd8bCMc7r12hGTL8Pet,4 Broken Hearts,Norah Jones
0,0.486,0.263,9,-12.727,0,0.0303,0.867,0.00123,0.112,0.276,110.997,15,spotify:track:16aUqx26WjwcxIrrke0AzS,Travelin' On,Norah Jones
0,0.59,0.932,3,-5.894,1,0.0312,0.0585,0.604,0.12,0.738,137.591,12,spotify:track:4Sn9h0RgmUc8hTHihOd67C,Out On The Road,Norah Jones
0,0.641,0.441,0,-6.993,1,0.0327,0.0897,0.000601,0.114,0.962,177.811,19,spotify:track:6YfbS22vnhlaNxstVDBpOl,Happy Pills,Norah Jones
0,0.397,0.511,3,-8.698,1,0.0285,0.505,0.703,0.0993,0.148,107.616,12,spotify:track:0fLu65y8eJPOmnfvGzUPHO,Miriam,Norah Jones
0,0.628,0.492,0,-10.559,0,0.0379,0.167,0.3,0.111,0.386,145.743,13,spotify:track:5XjsiIDH1WSEeWHEwQHX1v,All A Dream,Norah Jones
0,0.628,0.593,4,-8.511,0,0.0984,0.822,0.127,0.465,0.344,145.674,15,spotify:track:3T62rM9K1MVQYJT9xko9r6,I Don't Wanna Hear Another Sound,Norah Jones
0,0.508,0.867,2,-4.73,1,0.0318,0.0248,0.000111,0.0834,0.515,105.517,18,spotify:track:5ikYEtFePWZiUYMb47gTrL,Under The Influence,James Morrison
0,0.559,0.691,0,-6.492,1,0.121,0.214,0.0,0.0855,0.569,79.741,18,spotify:track:3BrmZp9bjwjwAva5rCgW87,You Give Me Something,James Morrison
0,0.475,0.709,1,-4.621,1,0.0287,0.0551,0.0,0.0966,0.589,79.081,18,spotify:track:2W2mN3qRAvF172TlNdr71e,Wonderful World,James Morrison
0,0.493,0.468,1,-7.224,1,0.0266,0.0954,0.0,0.113,0.101,145.878,17,spotify:track:5rd8PZcrF84huIM4tXX4T8,The Pieces Don't Fit Anymore,James Morrison
0,0.714,0.558,0,-8.121,1,0.0409,0.1,0.0,0.107,0.694,125.996,19,spotify:track:2umlXH3SA4dgptc4VfhS04,One Last Chance,James Morrison
0,0.359,0.807,2,-6.036,1,0.0471,0.147,0.0,0.11,0.577,79.854,18,spotify:track:0pubxrm3V6ev4DNOAMfmDf,Undiscovered,James Morrison
0,0.341,0.707,7,-5.73,1,0.0453,0.227,0.0,0.138,0.412,149.741,10,spotify:track:5RYuiRJl3QmK3mFkDTUeEv,The Letter,James Morrison
0,0.474,0.873,8,-4.73,1,0.0662,0.17,0.0,0.0586,0.609,155.981,4,spotify:track:1hyomyX2SdF9quxrThX4c3,Call The Police,James Morrison
0,0.594,0.531,10,-6.947,1,0.0398,0.444,0.0,0.109,0.426,119.106,2,spotify:track:6xRmPOeITXFd6gyDPt5ENC,This Boy,James Morrison
0,0.252,0.703,11,-5.665,1,0.0598,0.163,0.0,0.26,0.28,178.551,10,spotify:track:7k8GQAMSR0nN9PJkwlQPu7,If The Rain Must Fall,James Morrison
0,0.567,0.725,6,-5.229,0,0.0346,0.125,1.05e-06,0.0963,0.657,81.954,9,spotify:track:3e0UPFcTewDi3I2we7152D,How Come,James Morrison
0,0.492,0.311,4,-8.246,1,0.0277,0.222,5.5e-06,0.0871,0.2,144.423,17,spotify:track:4NUPE0CMBIZFLQFNxBarW8,The Last Goodbye,James Morrison
0,0.454,0.293,0,-9.639,1,0.0403,0.686,0.0,0.19,0.365,154.147,17,spotify:track:5tGox0857g3pc39W52BbtH,Better Man,James Morrison
0,0.357,0.425,5,-7.301,1,0.0331,0.586,0.0,0.322,0.273,102.074,17,spotify:track:1uoFwG0q0FR1cr51zb4JF2,Heather,Conan Gray
0,0.792,0.142,7,-10.698,0,0.0472,0.862,0.0,0.132,0.55,119.885,15,spotify:track:521WnOhGm9uUnn7iIoMJaH,Seven,Claudia Valentina
0,0.459,0.727,9,-3.24,1,0.0359,0.297,1.03e-05,0.38,0.263,145.093,10,spotify:track:1k7T0VcwaFLhG5z8FNarfE,Never Let Me Go,Florence + The Machine
0,0.77,0.523,0,-6.055,1,0.0456,0.337,0.0,0.105,0.412,93.966,18,spotify:track:54Qo0C7HuQtDUYP3PZyvfR,The Hardest Part,Olivia Dean
0,0.669,0.448,5,-7.641,0,0.0449,0.473,0.0,0.0917,0.309,127.009,15,spotify:track:727zyyi7UAmr4uglOQVQH3,Why - Remix,Shawn Mendes
0,0.621,0.524,5,-7.056,1,0.0248,0.168,0.0,0.0925,0.434,97.45,2,spotify:track:0M3bDKFXuuGYvbriwTNsMs,All This Love,JP Cooper
0,0.774,0.39,10,-11.999,0,0.113,0.18,0.000707,0.107,0.466,125.007,9,spotify:track:3J01m29hochiqEMUQbvCW1,Habit,Still Woozy
0,0.6,0.465,4,-4.951,1,0.0314,0.643,1.48e-06,0.149,0.0682,113.81,17,spotify:track:4STIlMlO4fFUZwXT9fNnUN,Control,Zoe Wees
0,0.459,0.574,3,-4.857,1,0.0577,0.608,0.0,0.0885,0.183,111.881,17,spotify:track:26pOXGho0QOTCSxv3L68cC,Before You Go,Lewis Capaldi
0,0.657,0.569,2,-6.287,1,0.0542,0.201,1.35e-05,0.126,0.399,102.055,18,spotify:track:5nXGCCv3K7QB0IzJxdOdFq,Light On,Maggie Rogers
0,0.784,0.53,6,-6.995,0,0.0635,0.361,0.00208,0.0772,0.729,146.378,9,spotify:track:31zILT4x4bMV1eAOx5MgzX,Way With Words,Bahamas
0,0.496,0.597,0,-5.829,0,0.041,0.331,0.0,0.11,0.457,170.053,11,spotify:track:6UJdd25U2ytPCMnXWHLzdO,Warwick Avenue,Duffy
0,0.523,0.687,7,-5.601,1,0.105,0.0218,2.86e-06,0.203,0.711,90.036,16,spotify:track:2FkV6Xn9EYSDS1bNoSIJRy,Almost (Sweet Music),Hozier
0,0.819,0.381,7,-8.013,1,0.111,0.627,9.62e-06,0.108,0.651,114.222,16,spotify:track:7zXr0vWuy9jHckfotZeufi,Banana Pancakes,Jack Johnson
0,0.628,0.578,7,-6.208,0,0.0278,0.355,0.000347,0.436,0.663,110.262,9,spotify:track:1wmMmMfWj8HA97WL9gAZXW,Cold Little Heart - Radio Edit,Michael Kiwanuka
0,0.631,0.715,1,-6.083,0,0.0277,0.0288,0.0,0.122,0.419,135.828,13,spotify:track:4xSoxPHnrbdCHvW90Kkn7t,Peer Pressure,James Bay
0,0.801,0.589,7,-5.157,1,0.0484,0.0862,0.0,0.162,0.58,116.932,16,spotify:track:7cDxsvkZtFl1Lt14HqEeDn,Glitter,BENEE
0,0.789,0.49,2,-6.588,1,0.0392,0.785,0.000598,0.112,0.869,140.036,19,spotify:track:0NkookwaePRnSv4XbqY9Ga,Throwaway,SG Lewis
0,0.706,0.669,9,-6.137,1,0.0324,0.164,0.0024,0.109,0.822,112.993,16,spotify:track:28UaDqYfEAKsl4b09n58dr,Love You For A Long Time,Maggie Rogers
0,0.564,0.179,2,-16.729,1,0.0461,0.941,0.107,0.111,0.228,131.939,5,spotify:track:0Li2maXHIwX3YfzPG2FUgt,Slow Burn,Jack Grace
0,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,10,spotify:track:0m3dFtvjjcPrScltNCV1db,Scars To Your Beautiful,Alessia Cara
0,0.533,0.321,7,-11.452,1,0.031,0.7,0.0,0.124,0.264,85.516,14,spotify:track:6hFVBTk0i7Ba45CL501CZ9,Home Again,Michael Kiwanuka
0,0.88,0.245,9,-10.245,1,0.448,0.783,3.19e-05,0.0979,0.638,76.007,16,spotify:track:6kmQyupH9muOvSt1K8SvJx,Acoustic,Billy Raffoul
0,0.549,0.413,4,-5.588,1,0.0362,0.756,0.0,0.0939,0.291,139.984,17,spotify:track:1ToMSPpRUESx0OFulaWAUt,Bad,James Bay
0,0.525,0.422,11,-11.89,1,0.202,0.702,1.95e-06,0.0853,0.191,73.766,14,spotify:track:1Hshqzhq5D0nVku9h5R4a4,Malibu Nights,LANY
0,0.507,0.604,0,-8.639,1,0.0327,0.115,0.000995,0.0673,0.453,161.99,10,spotify:track:0l8JNdNcdchiVmrMlpzSDM,Gullible Fool,La Roux
0,0.453,0.497,0,-7.807,1,0.0394,0.341,3.55e-05,0.115,0.314,161.825,17,spotify:track:50YpEgpm5ldLYQULTOymTP,Gullible Fool - Edit,La Roux
0,0.635,0.853,8,-4.383,1,0.0418,9.85e-05,0.0498,0.181,0.334,98.041,2,spotify:track:0BfqSrePPCaJfpBGDC4ZXX,Up All Night,Alex Clare
0,0.498,0.566,6,-8.046,0,0.0518,0.0529,1.99e-05,0.112,0.107,180.008,11,spotify:track:2lSnIeBagTxtRwllJnrnLT,Treading Water,Alex Clare
0,0.553,0.704,5,-5.901,1,0.0359,0.0093,2.37e-06,0.127,0.357,93.048,2,spotify:track:1Hc7j3kQsTUrmeOYzLaF7W,Relax My Beloved,Alex Clare
0,0.59,0.709,11,-4.333,0,0.0401,0.0121,1.02e-06,0.114,0.309,126.015,6,spotify:track:0K8zQwhQ7EBudIiSrjctGK,Too Close,Alex Clare
0,0.406,0.54,10,-7.459,0,0.031,0.0377,4.25e-05,0.463,0.336,171.488,11,spotify:track:5aG1jGPQxVMYBM8TrzteLd,Humming Bird,Alex Clare
0,0.656,0.912,10,-3.784,0,0.211,0.0317,0.0,0.0456,0.651,98.977,9,spotify:track:2jEH97jQPAgMF9t5otxgg4,Hands Are Clever,Alex Clare
0,0.534,0.253,8,-10.057,1,0.172,0.225,0.000207,0.118,0.227,83.377,2,spotify:track:1RJbCH7pWFssIsuTKMLd0w,Tight Rope,Alex Clare
0,0.526,0.491,0,-9.076,1,0.0332,0.0412,0.000217,0.118,0.186,67.469,18,spotify:track:6yocQ10dbs29BUOhoyXpwW,Whispering,Alex Clare
0,0.606,0.5,11,-6.572,1,0.0415,0.0789,0.0324,0.149,0.169,130.009,2,spotify:track:4wH4i81zWxNB2tNTwClDLR,I Love You,Alex Clare
0,0.302,0.544,4,-6.729,1,0.0348,0.404,2.53e-06,0.321,0.113,134.485,17,spotify:track:6vHVIw48ISa5zYIB6hrGu8,Sanctuary,Alex Clare
0,0.575,0.0911,5,-9.75,1,0.0488,0.949,0.0,0.1,0.303,127.223,5,spotify:track:5pZGLKXhnEb0Jx3F7bkhO4,I Won't Let You Down,Alex Clare
0,0.672,0.643,4,-6.411,0,0.238,0.609,0.0,0.11,0.336,140.187,13,spotify:track:2ogsvoInHdoCtVW9Vpw293,Damn Your Eyes,Alex Clare
0,0.54,0.673,7,-4.497,1,0.0485,0.0978,0.106,0.111,0.295,148.058,10,spotify:track:6TIQ7BHDXlT1dpzthdRzu9,Caroline,Alex Clare
0,0.791,0.738,4,-4.802,0,0.218,0.0223,0.000622,0.0694,0.184,110.009,6,spotify:track:04jti4ylslv8DFh6M0omx4,Too Close - Nadastrom Remix,Alex Clare
0,0.76,0.724,4,-9.748,0,0.0851,0.00351,0.0785,0.287,0.823,140.032,13,spotify:track:0D0CrN6cgr2QNNmmY8Jukw,Too Close - Distance Remix,Alex Clare
0,0.33,0.507,5,-6.368,0,0.0339,0.274,4.65e-06,0.122,0.177,122.164,6,spotify:track:6ayKgleoMF26lvU1Z7wVm7,Cruel World,Lana Del Rey
0,0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-05,0.101,0.0899,79.262,17,spotify:track:1y3r6RXiJZNBV1EI0NggpS,Ultraviolence,Lana Del Rey
0,0.262,0.482,2,-6.863,0,0.0302,0.554,0.0161,0.244,0.0878,137.918,17,spotify:track:4VSg5K1hnbmIg4PwRdY6wV,Shades Of Cool,Lana Del Rey
0,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,17,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,Lana Del Rey
0,0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167,6,spotify:track:5Y6nVaayzitvsD5F7nr3DV,West Coast,Lana Del Rey
0,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,17,spotify:track:11MyiSGZSYSmhhqwGUTtAq,Sad Girl,Lana Del Rey
0,0.509,0.547,10,-6.548,0,0.0417,0.399,0.0,0.215,0.197,109.436,6,spotify:track:6PnluwP0fjGnpIBsqTdUTq,Pretty When You Cry,Lana Del Rey
0,0.349,0.525,8,-6.829,0,0.0451,0.583,0.0,0.35,0.288,136.762,15,spotify:track:7Ms58r8G6Y0r1XLtpwoGxN,Money Power Glory,Lana Del Rey
0,0.52,0.69,5,-5.919,1,0.0554,0.601,0.201,0.137,0.182,129.839,17,spotify:track:70Laus6ozJIHDpfTtUSmAZ,Fucked My Way Up To The Top,Lana Del Rey
0,0.312,0.168,10,-12.476,0,0.0332,0.888,6.59e-06,0.147,0.154,108.115,15,spotify:track:6IfPyMb0Sxptpx6jBUATOS,Old Money,Lana Del Rey
0,0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,15,spotify:track:1KuVEZR4xuQVNr1KkanAV4,The Other Woman,Lana Del Rey
0,0.32,0.529,5,-7.595,1,0.0436,0.27,0.0136,0.0942,0.103,119.898,17,spotify:track:63hHlajVLQnlFMAqSyePxO,Black Beauty,Lana Del Rey
0,0.533,0.666,8,-8.957,0,0.0448,0.3,0.00862,0.115,0.343,108.928,6,spotify:track:0vfPEfQk0ZCHExTZ007Ryr,Guns And Roses,Lana Del Rey
0,0.266,0.513,0,-7.852,1,0.0388,0.28,5.98e-05,0.11,0.579,200.781,10,spotify:track:0iQPnK3bi7O27c5T2HBTdr,Florida Kilos,Lana Del Rey
0,0.88,0.487,9,-5.189,0,0.0455,0.058,0.000452,0.096,0.727,91.428,9,spotify:track:3VYHtnAFpsyj7jAozLYEyp,Intro / Stronger Than Me,Amy Winehouse
0,0.549,0.623,0,-6.516,0,0.247,0.468,0.0,0.1,0.29,99.749,13,spotify:track:0coHf0jD3FSdEtf6h6gvUe,You Sent Me Flying / Cherry,Amy Winehouse
0,0.844,0.682,5,-6.463,0,0.0636,0.0395,0.00221,0.0758,0.752,140.682,13,spotify:track:5huEfw9F46KLzTB9Wtagv7,Know You Now,Amy Winehouse
0,0.896,0.469,7,-7.403,1,0.0892,0.0835,0.0,0.187,0.705,102.929,16,spotify:track:3IqCXQsUinJtMldu2gSFqX,Fuck Me Pumps,Amy Winehouse
0,0.464,0.309,2,-10.267,1,0.0761,0.752,0.0,0.13,0.299,76.774,5,spotify:track:4SfRzpSgmgCi8j6cn7pLRp,I Heard Love Is Blind,Amy Winehouse
0,0.517,0.594,7,-7.644,1,0.226,0.046,8.36e-06,0.128,0.228,148.696,10,spotify:track:1hGIyhTY7bTIJeJKvu8R5L,Moody's Mood For Love / Teo Licks,Amy Winehouse
0,0.388,0.226,1,-12.849,0,0.0471,0.933,1.16e-05,0.101,0.223,137.362,15,spotify:track:61UkVuhqvUl5czrDSPdkQv,(There Is) No Greater Love,Amy Winehouse
0,0.55,0.8,10,-8.843,0,0.0664,0.128,6.46e-06,0.0822,0.696,95.564,9,spotify:track:5p18KsM6hF7GR4UZc3DMiM,In My Bed,Amy Winehouse
0,0.655,0.484,1,-8.371,0,0.0403,0.0219,1.38e-06,0.114,0.168,115.952,6,spotify:track:2xfMuLuJhwO49emwE3t3OR,Take The Box,Amy Winehouse
0,0.557,0.835,0,-7.654,1,0.276,0.00935,0.113,0.0399,0.69,144.374,19,spotify:track:25ykR7l2fAsVtVssLcbiAk,October Song,Amy Winehouse
0,0.742,0.53,11,-7.072,0,0.0723,0.378,1.38e-05,0.141,0.499,76.415,9,spotify:track:3XFzK7QwpPE79APffZEigB,What Is It About Men,Amy Winehouse
0,0.526,0.54,1,-9.008,1,0.446,0.053,0.000727,0.114,0.345,76.378,18,spotify:track:74ESVJqI4BHXIC2KtvLhnJ,Amy Amy Amy / Outro,Amy Winehouse
0,0.24,0.0891,10,-20.17,1,0.0385,0.49,0.867,0.116,0.038,70.011,7,spotify:track:2WVvmWnQeEkLAtWHkJm4j7,Making Mirrors,Gotye
0,0.723,0.737,11,-6.709,0,0.0456,0.0149,0.00232,0.652,0.696,130.91,9,spotify:track:6eGopKq3yJdP8VO0P6n07Q,Easy Way Out,Gotye
0,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,19,spotify:track:4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,Gotye
0,0.597,0.873,5,-6.114,1,0.0368,0.194,0.0205,0.16,0.643,138.892,4,spotify:track:6h2q5GhVc9itEB6NqOEMd4,Eyes Wide Open,Gotye
0,0.375,0.9,10,-6.287,0,0.13,0.108,0.198,0.296,0.623,186.22,11,spotify:track:0wm2hhtpRDtidodGobkttG,Smoke And Mirrors,Gotye
0,0.655,0.866,9,-2.755,1,0.0364,0.214,0.0,0.385,0.723,130.01,4,spotify:track:1c1vQlMiJvtUxfN6dL5iin,I Feel Better,Gotye
0,0.605,0.936,0,-4.025,1,0.0383,0.00112,8.57e-06,0.194,0.764,101.91,19,spotify:track:6l8AiDMKX10Nu2IZJcPb4i,In Your Light,Gotye
0,0.711,0.703,0,-6.093,0,0.0354,0.0876,0.00023,0.486,0.634,135.005,13,spotify:track:16cb7S4l526LCsr8ZtCV4v,State Of The Art,Gotye
0,0.823,0.337,11,-16.19,0,0.0548,0.114,0.83,0.146,0.66,138.038,12,spotify:track:0rgCMOSEo6rJiJqzkDURtH,"Don’t Worry, We’ll Be Watching You",Gotye
0,0.527,0.558,8,-14.766,1,0.0425,0.608,0.899,0.2,0.157,109.163,7,spotify:track:65m9RPoiuea6SzU5nY6BNv,Giving Me A Chance,Gotye
0,0.612,0.899,1,-5.098,0,0.029,0.0168,0.00897,0.362,0.684,117.973,13,spotify:track:6Nz7fcKGTp3gllNtY7abD3,Save Me,Gotye
0,0.643,0.254,0,-18.19,1,0.0332,0.953,0.0435,0.0989,0.745,115.882,5,spotify:track:1dhrjY3ez2FbKay8BMCHoL,Bronte,Gotye
0,0.493,0.594,1,-9.261,0,0.0523,0.344,0.00061,0.802,0.247,102.688,0,spotify:track:2TCSOkSSM7Rag3WQlV5lgi,"Call Me When You Get This - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.544,0.617,5,-9.487,0,0.0484,0.506,0.0,0.955,0.36,94.161,0,spotify:track:0FgcYy4SyDH2qNYVnD6z7A,"Trouble Sleeping - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.317,0.434,2,-10.491,1,0.0496,0.697,1.16e-05,0.114,0.13,187.33,17,spotify:track:0cr2lUkWES3RIhz3fuoZZ3,"Breathless - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.385,0.606,4,-8.262,0,0.0345,0.168,5.33e-05,0.675,0.139,80.708,0,spotify:track:7kgsGzVihZBCiVb07YWwJ6,"Enchantment - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.432,0.365,1,-10.289,0,0.046,0.645,8.51e-05,0.714,0.131,115.397,8,spotify:track:287xSlw53V6KSfgneKhaHY,"Till It Happens To You - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.424,0.359,0,-10.245,0,0.0534,0.623,2.25e-05,0.952,0.237,123.308,8,spotify:track:32Ju5rvS08C5xYqe3YVm1i,"Since I've Been Loving You - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.399,0.0629,2,-16.251,0,0.0363,0.887,2.94e-06,0.737,0.173,100.966,8,spotify:track:64k4GARB8tGOw4fQp9aUfQ,"Like A Star - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.596,0.681,2,-8.668,1,0.0454,0.431,2.57e-05,0.759,0.368,100.02,0,spotify:track:4JQxiIXQA3EgjNDdFjUqUg,"Put Your Records On - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.477,0.52,9,-9.022,1,0.0411,0.571,4.09e-05,0.536,0.253,75.618,8,spotify:track:4LJvqHHMefhUVVHjU7uVOt,"Butterfly - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.534,0.819,2,-8.327,1,0.149,0.555,0.000379,0.956,0.315,88.971,0,spotify:track:07VgfjpXVU1vTylpKh6X4a,"I'd Like To - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.493,0.299,0,-12.12,1,0.0325,0.624,0.0016,0.858,0.155,129.151,8,spotify:track:6DUcpCTkIN5ZtgVP3STTKF,"Choux Pastry Heart - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.415,0.573,5,-9.166,1,0.0602,0.295,0.000204,0.877,0.441,135.449,0,spotify:track:6XPNLcJ48d0I62WVQU0lSB,"Seasons Change - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.691,0.866,9,-5.831,0,0.0729,0.000202,0.0,0.294,0.96,154.117,9,spotify:track:6JAJrnyEyqsE2NWmAjK6pJ,Phresh Out The Runway,Rihanna
0,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,6,spotify:track:5pDUMdIiW0rNLzFryqpC9j,Diamonds,Rihanna
0,0.717,0.697,8,-5.771,0,0.137,0.014,0.00125,0.131,0.379,129.042,9,spotify:track:7kjUzVpN8IAlG6OQdXjDvR,Numb,Rihanna
0,0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.003,19,spotify:track:1edP9mOIcf8lDzlO1ORbCr,Pour It Up,Rihanna
0,0.71,0.598,5,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.981,13,spotify:track:3Ij4WlSogXNafuyz6V2Xvl,Loveeeeeee Song,Rihanna
0,0.629,0.819,0,-6.181,1,0.25,0.229,0.00706,0.169,0.468,162.048,19,spotify:track:1MYpR4qlg2WQT304NecqXp,Jump,Rihanna
0,0.668,0.64,3,-5.208,0,0.0888,0.049,0.0,0.0675,0.259,130.004,6,spotify:track:3dK6PU05GCPr505YNOwV24,Right Now,Rihanna
0,0.402,0.696,8,-4.799,0,0.0448,0.0476,0.0,0.628,0.227,180.158,11,spotify:track:4RuOaq8cJzcA3UMdZ0dQCk,What Now,Rihanna
0,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,15,spotify:track:5rvSPYxUGL3Bu8BWtLj5Yw,Stay,Rihanna
0,0.741,0.6,1,-5.792,0,0.0412,0.0362,0.0,0.0562,0.515,109.233,13,spotify:track:5PpxwDAoIGOcAe3iVgcAwt,Nobody's Business,Rihanna
0,0.542,0.66,6,-6.467,0,0.0357,0.0747,0.0,0.184,0.154,127.889,6,spotify:track:3V3MTfAMIgas5iC13xIFX1,Love Without Tragedy / Mother Mary,Rihanna
0,0.419,0.465,1,-6.756,1,0.0312,0.744,0.0,0.102,0.251,79.75,17,spotify:track:1tJ3ja9lE1jiWj0FGrk9aG,Get It Over With,Rihanna
0,0.583,0.482,10,-9.164,0,0.0987,0.362,4.14e-05,0.0938,0.645,90.483,9,spotify:track:2SlLKFpeeI2uxQUFEdXzr8,No Love Allowed,Rihanna
0,0.478,0.788,11,-3.698,1,0.0458,0.0668,0.0,0.167,0.297,75.954,2,spotify:track:0FXI1DzlVxnv5GNQoscEmM,Lost In Paradise,Rihanna
0,0.697,0.882,4,-5.338,0,0.0598,0.000721,0.00237,0.0832,0.608,100.043,13,spotify:track:42zwhiID3ydpTlyMoyeB3F,Stupid Girls,P!nk
0,0.689,0.745,9,-4.62,1,0.0278,0.00521,0.0,0.0769,0.466,139.976,4,spotify:track:4r8KKPMMcY3ysHAdJagj71,Who Knew,P!nk
0,0.501,0.92,1,-4.152,1,0.069,0.00233,0.0,0.0447,0.645,167.983,10,spotify:track:5vcmYSxtpX5dABMPBN60mX,Long Way to Happy,P!nk
0,0.511,0.467,8,-6.873,1,0.0322,0.545,0.0,0.131,0.117,133.745,1,spotify:track:1Rzf7FuZiG8327V0uzLW85,Nobody Knows,P!nk
0,0.577,0.396,10,-7.301,1,0.0317,0.705,0.0,0.117,0.326,131.722,1,spotify:track:0Je5N8cKq5Cyrtr7A0jvBM,Dear Mr. President (feat. Indigo Girls),P!nk
0,0.585,0.716,8,-5.944,1,0.0347,0.00204,0.0,0.121,0.212,122.149,2,spotify:track:179J5dMkrj0NLKWRfIxOJW,I'm Not Dead,P!nk
0,0.721,0.888,2,-3.78,1,0.0366,0.00637,0.0,0.103,0.528,129.997,19,spotify:track:5i8GDsHYO90a65JgdagpJX,'Cuz I Can - Main Version/Clean,P!nk
0,0.475,0.865,7,-3.731,1,0.037,0.000451,3.85e-05,0.0805,0.573,150.032,4,spotify:track:6vAyjJXXxbYdsChJlzY6rz,Leave Me Alone (I'm Lonely) - Main Version/Clean,P!nk
0,0.707,0.889,0,-3.707,1,0.0522,0.00108,0.0,0.0324,0.894,141.003,19,spotify:track:2IDxDw5hr9wocaybpuhCya,U + Ur Hand,P!nk
0,0.599,0.604,8,-5.476,1,0.028,0.0165,1.93e-05,0.0957,0.364,107.995,2,spotify:track:7pep0xesmpuXKqvwb4DzIa,Runaway,P!nk
0,0.53,0.333,7,-9.386,1,0.0422,0.799,0.0,0.117,0.412,125.919,1,spotify:track:2ok3pGL9HuWskLRureBoTw,The One That Got Away,P!nk
0,0.627,0.534,0,-9.747,1,0.14,0.106,0.000125,0.0976,0.489,183.786,10,spotify:track:6Wc4lBbh3KW2ZtsEidjK2i,I Got Money Now,P!nk
0,0.475,0.388,9,-10.943,0,0.0405,0.657,0.0,0.189,0.259,129.948,15,spotify:track:745Wx9daJrbK3HB5pZPjvm,Conversations With My 13 Year Old Self,P!nk
0,0.508,0.214,0,-7.704,1,0.0374,0.863,0.0,0.142,0.089,102.901,17,spotify:track:6aWWF20lTBd9KgNc9IRIM2,Theodosia Reprise,Sara Bareilles
0,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,13,spotify:track:5YMtN5psFeKt5rnxRHOnV5,Maps,Maroon 5
0,0.459,0.741,4,-6.43,0,0.0495,0.000189,0.0,0.481,0.344,189.879,11,spotify:track:38g478s1QKgpQ7BYw7uETQ,Animals,Maroon 5
0,0.613,0.757,11,-6.574,1,0.0429,0.0841,2.23e-06,0.0926,0.303,103.97,2,spotify:track:20X8H6S6mkTkvrRLVEOqTc,It Was Always You,Maroon 5
0,0.43,0.602,6,-6.543,1,0.0395,0.00754,0.0,0.134,0.113,129.93,2,spotify:track:0JNf5rWxWQqqNZnch5A75U,Unkiss Me,Maroon 5
0,0.744,0.783,1,-7.077,1,0.0337,0.0553,0.0,0.086,0.885,120.042,19,spotify:track:0ljEFYEFuqspdPCWn75FPP,Sugar,Maroon 5
0,0.501,0.707,3,-5.619,1,0.0335,0.25,0.0,0.122,0.238,97.034,18,spotify:track:0fmYyz0QQMc4avlj8EviZg,Leaving California,Maroon 5
0,0.622,0.83,6,-6.155,0,0.0517,0.0324,0.0,0.0481,0.425,126.031,6,spotify:track:34YHQ3P5CuA1zPjNiA2pYO,In Your Pocket,Maroon 5
0,0.63,0.883,5,-5.237,0,0.0778,0.00832,4.22e-05,0.228,0.796,164.975,11,spotify:track:1nnaaCpYZX3OkD7tllLJeE,New Love,Maroon 5
0,0.649,0.869,1,-5.653,0,0.032,0.0124,0.0,0.0797,0.423,114.979,13,spotify:track:4kF3pSXTy1sHJO2jvdZyLW,Coming Back For You,Maroon 5
0,0.689,0.737,10,-5.372,0,0.079,0.00348,0.0,0.0559,0.749,121.998,9,spotify:track:68e6GOasxZr2tin92GOgR8,Feelings,Maroon 5
